Timestamp,SenderID,ReceiverID,Timestamp_Raw,Pathloss,PropDelay,Distance,Sender_XVelocity,Sender_YVelocity,Receiver_XVelocity,Receiver_YVelocity
0,6,8,0.505008,63.8,4.08e-7,122.45728933681995,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,9,0.505008,70.6,7.01e-7,210.3163294951506,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,10,0.505008,50.5,8.9e-8,26.703466597314705,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,11,0.505008,70.1,6.99e-7,209.68981391030295,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,12,0.505008,68.1,5.38e-7,161.3833259957682,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,13,0.505008,129.8,0.000005455,1636.5858778308939,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,14,0.505008,121.6,0.000004385,1315.3726181971317,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,15,0.505008,120.3,0.000004786,1435.8913555584077,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,16,0.505008,133,0.000003613,1083.8104715985642,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,17,0.505008,120.3,0.000002821,846.1653617,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,18,0.505008,123.5,0.0000023,689.9767274,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,19,0.505008,117.3,0.000001845,553.4630883526537,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,20,0.505008,89.8,0.000001328,398.4720636482346,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,21,0.505008,76.7,0.000001145,343.5660786559459,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,22,0.505008,73.1,8.27e-7,247.98618557642837,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,23,0.505008,116.2,0.000001492,447.4959761203569,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,24,0.505008,114.4,0.000001742,522.4586147556736,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,1,0.680008,68.4,7.76e-7,232.8291450438885,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,2,0.680008,113.2,0.000001972,591.6007939,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,3,0.680008,115.3,0.000002345,703.4687848185304,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,4,0.680008,113.4,0.000002492,747.7091743470286,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,5,0.680008,119.6,0.000002775,832.4352826688698,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,6,0.680008,120.3,0.000002816,844.8892048644342,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,7,0.680008,122.2,0.000002857,857.0741007841261,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,8,0.680008,122.2,0.000003211,963.3346662091581,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,9,0.680008,117.6,0.000002721,816.1618547419596,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,10,0.680008,120.8,0.000002905,871.3986208343832,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,11,0.680008,114.3,0.000002897,869.1199608618364,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,12,0.680008,116.6,0.000002298,689.4000294033893,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,13,0.680008,126.2,0.000002723,816.8242454150105,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,14,0.680008,104.7,0.00000166,498.0358044060904,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,17,15,0.680008,128.4,0.000001978,593.5049884089727,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
